Date,Year,Month,Region,Route_Type,Business_Unit,Revenue,Cost,Passenger_Count,Load_Factor,Billing_Errors,Report_Run_Time_Minutes,Manual_Hours_Saved,Automation_Phase
2016-10-14,2016,10,Asia,Domestic,Cargo,1782183,1414501,49220,0.86,200,247,19,Before
2016-10-15,2016,10,North America,International,Cargo,1738485,1249605,50958,0.86,198,302,18,Before
2016-10-16,2016,10,Asia,International,Passenger,1524866,1141921,52991,0.77,199,325,17,Before
2016-10-17,2016,10,Asia,Domestic,Passenger,1835513,1385347,56584,0.83,220,273,16,Before
2016-10-18,2016,10,Asia,International,Passenger,2297173,1824013,48897,0.9,206,301,8,Before
2016-10-19,2016,10,Europe,International,Passenger,2178915,1679318,39416,0.76,190,289,9,Before
2016-10-20,2016,10,Asia,International,Passenger,1888543,1480988,42715,0.75,269,250,12,Before
2016-10-21,2016,10,North America,Domestic,Cargo,1983087,1370971,46638,0.87,163,312,11,Before
2016-10-22,2016,10,Europe,Domestic,Cargo,1839205,1459313,53730,0.78,178,294,5,Before
2016-10-23,2016,10,North America,International,Passenger,1613311,1127624,58443,0.92,195,257,8,Before
2016-10-24,2016,10,Europe,International,Passenger,2282210,1646501,47972,0.85,208,253,11,Before
2016-10-25,2016,10,Asia,International,Passenger,2018435,1422296,48417,0.81,197,300,13,Before
2016-10-26,2016,10,Asia,International,Passenger,2247156,1720576,44644,0.88,164,286,19,Before
2016-10-27,2016,10,North America,Domestic,Cargo,2333845,1723695,62172,0.76,227,263,17,Before
2016-10-28,2016,10,Asia,Domestic,Cargo,1994381,1560423,48899,0.76,188,260,12,Before
2016-10-29,2016,10,Asia,International,Passenger,2296542,1702758,47594,0.93,188,294,23,Before
2016-10-30,2016,10,Europe,Domestic,Cargo,1724654,1318277,47678,0.86,192,259,23,Before
2016-10-31,2016,10,Europe,International,Passenger,2026651,1399051,41253,0.88,155,274,14,Before
2016-11-01,2016,11,Asia,Domestic,Passenger,1923205,1398320,51251,0.85,212,276,20,Before
2016-11-02,2016,11,Asia,International,Passenger,2163214,1631472,49628,0.9,191,293,6,Before
2016-11-03,2016,11,North America,Domestic,Passenger,2128363,1433663,44430,0.77,214,302,13,Before
2016-11-04,2016,11,Asia,International,Passenger,1963419,1425443,40174,0.83,192,285,17,Before
2016-11-05,2016,11,Europe,Domestic,Cargo,2010784,1520009,64616,0.86,153,306,18,Before
2016-11-06,2016,11,Asia,International,Cargo,2084109,1607511,48485,0.89,170,300,9,Before
2016-11-07,2016,11,North America,Domestic,Cargo,2136713,1572112,43170,0.92,192,282,23,Before
2016-11-08,2016,11,Europe,Domestic,Passenger,1926699,1522572,43599,0.84,205,298,21,Before
2016-11-09,2016,11,Europe,International,Cargo,2247514,1485194,44195,0.79,203,279,5,Before
2016-11-10,2016,11,Europe,Domestic,Passenger,2052767,1576094,48198,0.87,199,274,24,Before
2016-11-11,2016,11,North America,International,Cargo,2077634,1523579,50193,0.79,173,287,14,Before
2016-11-12,2016,11,Asia,Domestic,Passenger,1983312,1369040,42751,0.81,204,281,21,Before
2016-11-13,2016,11,Asia,Domestic,Passenger,1890663,1398819,48641,0.87,174,296,15,Before
2016-11-14,2016,11,Europe,Domestic,Cargo,2162279,1634670,44258,0.87,177,261,6,Before
2016-11-15,2016,11,North America,International,Passenger,1973222,1463812,44965,0.79,211,305,6,Before
2016-11-16,2016,11,North America,Domestic,Passenger,1693778,1215350,52571,0.94,222,273,17,Before
2016-11-17,2016,11,Europe,International,Cargo,1827121,1392736,49295,0.93,167,271,14,Before
2016-11-18,2016,11,Asia,International,Passenger,2349916,1752222,56907,0.8,189,285,13,Before
2016-11-19,2016,11,North America,Domestic,Passenger,1843246,1272984,46547,0.8,198,265,21,Before
2016-11-20,2016,11,Europe,International,Passenger,1883989,1493482,51197,0.92,209,289,7,Before
2016-11-21,2016,11,Europe,Domestic,Cargo,1664618,1328613,50462,0.81,192,309,17,Before
2016-11-22,2016,11,Asia,Domestic,Passenger,1842802,1445313,43094,0.88,195,309,10,Before
2016-11-23,2016,11,Asia,International,Cargo,1676926,1253331,39822,0.94,190,244,15,Before
2016-11-24,2016,11,Europe,International,Passenger,1997232,1575949,46551,0.77,190,308,17,Before
2016-11-25,2016,11,North America,Domestic,Cargo,1944207,1284292,48601,0.79,215,286,22,Before
2016-11-26,2016,11,Asia,International,Passenger,1933738,1346792,46938,0.8,258,304,17,Before
2016-11-27,2016,11,North America,Domestic,Passenger,2123140,1630473,47174,0.88,171,264,24,Before
2016-11-28,2016,11,North America,Domestic,Passenger,1905060,1387340,55165,0.91,193,296,20,Before
2016-11-29,2016,11,Asia,International,Passenger,1535673,1164484,44671,0.83,144,271,20,Before
2016-11-30,2016,11,North America,International,Passenger,2022420,1363524,58723,0.77,194,288,12,Before
2016-12-01,2016,12,Asia,International,Passenger,2421149,1794465,42363,0.8,197,268,14,Before
2016-12-02,2016,12,Europe,Domestic,Cargo,2422510,1776988,52225,0.83,226,233,23,Before
2016-12-03,2016,12,Asia,International,Passenger,2276421,1666346,44691,0.87,199,318,14,Before
2016-12-04,2016,12,Europe,Domestic,Passenger,2458352,1848274,47875,0.9,220,286,11,Before
2016-12-05,2016,12,Asia,Domestic,Passenger,2545200,1990943,45296,0.9,221,296,7,Before
2016-12-06,2016,12,North America,Domestic,Cargo,2619293,1879851,46871,0.79,183,278,20,Before
2016-12-07,2016,12,Europe,Domestic,Cargo,2344859,1714711,54703,0.94,203,268,12,Before
2016-12-08,2016,12,Europe,International,Passenger,2341044,1871845,56730,0.86,178,266,17,Before
2016-12-09,2016,12,Asia,Domestic,Cargo,2109440,1385475,43014,0.82,196,293,18,Before
2016-12-10,2016,12,Europe,International,Passenger,2689238,1786476,43055,0.77,202,268,6,Before
2016-12-11,2016,12,Europe,International,Passenger,1966903,1478365,51523,0.9,183,310,13,Before
2016-12-12,2016,12,Asia,International,Cargo,2471200,1887520,51089,0.87,215,286,13,Before
2016-12-13,2016,12,North America,International,Cargo,2381520,1803905,43914,0.8,187,259,9,Before
2016-12-14,2016,12,North America,Domestic,Cargo,2570129,1866065,49216,0.79,204,270,12,Before
2016-12-15,2016,12,Asia,International,Passenger,2621667,1811026,52983,0.89,201,278,16,Before
2016-12-16,2016,12,Europe,Domestic,Cargo,2519445,1720295,45258,0.87,216,255,5,Before
2016-12-17,2016,12,Asia,International,Cargo,2260645,1499390,52910,0.89,179,240,19,Before
2016-12-18,2016,12,North America,Domestic,Cargo,2469930,1619895,42175,0.88,213,273,5,Before
2016-12-19,2016,12,Asia,Domestic,Passenger,2306170,1698506,53223,0.76,223,263,12,Before
2016-12-20,2016,12,Asia,Domestic,Passenger,2196663,1435220,48779,0.82,206,308,14,Before
2016-12-21,2016,12,North America,Domestic,Cargo,2666980,1749114,53148,0.92,221,320,20,Before
2016-12-22,2016,12,North America,Domestic,Passenger,2726789,2177618,58773,0.9,235,270,20,Before
2016-12-23,2016,12,North America,International,Cargo,2540728,2005576,50795,0.82,170,282,15,Before
2016-12-24,2016,12,North America,International,Cargo,2623691,1986829,52746,0.87,198,266,23,Before
2016-12-25,2016,12,Asia,Domestic,Cargo,2511658,1695629,49198,0.85,222,301,22,Before
2016-12-26,2016,12,Europe,International,Cargo,2480820,1835547,44890,0.79,192,316,13,Before
2016-12-27,2016,12,North America,Domestic,Cargo,2504615,1890848,56654,0.92,180,341,19,Before
2016-12-28,2016,12,North America,International,Passenger,2488923,1647128,55204,0.9,203,263,17,Before
2016-12-29,2016,12,North America,International,Cargo,2439004,1907657,46208,0.93,177,292,24,Before
2016-12-30,2016,12,Asia,Domestic,Cargo,2525905,1750396,45978,0.91,205,296,17,Before
2016-12-31,2016,12,Asia,Domestic,Passenger,2363515,1560043,47576,0.95,206,286,12,Before
2017-01-01,2017,1,Europe,Domestic,Cargo,2124645,1466609,46256,0.77,194,275,23,Before
2017-01-02,2017,1,North America,International,Passenger,2147647,1485646,56397,0.91,175,259,7,Before
2017-01-03,2017,1,Asia,International,Passenger,1889143,1504335,48984,0.78,203,285,14,Before
2017-01-04,2017,1,Asia,International,Passenger,2062230,1596985,52607,0.89,178,287,10,Before
2017-01-05,2017,1,Europe,International,Cargo,2229960,1541005,48979,0.85,198,263,10,Before
2017-01-06,2017,1,North America,Domestic,Cargo,1987208,1348537,47082,0.82,204,280,14,Before
2017-01-07,2017,1,Asia,International,Passenger,2463362,1948674,55789,0.75,149,319,21,Before
2017-01-08,2017,1,Asia,International,Cargo,2378144,1587534,60452,0.91,207,265,13,Before
2017-01-09,2017,1,North America,Domestic,Passenger,2168586,1649070,60723,0.85,194,300,12,Before
2017-01-10,2017,1,North America,Domestic,Cargo,2026053,1576685,51994,0.78,199,303,11,Before
2017-01-11,2017,1,Europe,International,Passenger,2472189,1744563,64175,0.91,193,294,6,Before
2017-01-12,2017,1,Europe,International,Passenger,2655877,1960940,65335,0.9,226,313,9,Before
2017-01-13,2017,1,North America,Domestic,Cargo,2237132,1521083,45673,0.81,202,291,21,Before
2017-01-14,2017,1,Asia,Domestic,Passenger,2332905,1782487,61594,0.85,207,283,19,Before
2017-01-15,2017,1,North America,International,Cargo,2564720,1960559,52589,0.76,175,293,22,Before
2017-01-16,2017,1,North America,International,Cargo,2073419,1542516,55572,0.81,184,293,19,Before
2017-01-17,2017,1,North America,Domestic,Cargo,2204969,1635239,56427,0.79,201,267,19,Before
2017-01-18,2017,1,North America,International,Cargo,2297101,1813266,63243,0.83,201,305,21,Before
2017-01-19,2017,1,North America,Domestic,Passenger,2121060,1684596,53679,0.88,197,284,13,Before
2017-01-20,2017,1,Europe,Domestic,Cargo,2333830,1848566,51722,0.93,182,299,21,Before
2017-01-21,2017,1,Europe,Domestic,Cargo,2254094,1582448,63739,0.84,186,297,15,Before
2017-01-22,2017,1,Asia,International,Passenger,2225752,1760234,54139,0.84,190,271,18,Before
2017-01-23,2017,1,Asia,International,Passenger,2148960,1558485,56424,0.8,241,272,19,Before
2017-01-24,2017,1,Europe,Domestic,Passenger,2030189,1606346,52266,0.91,222,277,24,Before
2017-01-25,2017,1,Europe,Domestic,Cargo,2083261,1590819,58770,0.81,187,273,16,Before
2017-01-26,2017,1,Europe,Domestic,Cargo,2363714,1828035,55455,0.78,179,279,6,Before
2017-01-27,2017,1,Europe,International,Cargo,1886336,1272637,63936,0.77,218,282,19,Before
2017-01-28,2017,1,Asia,Domestic,Cargo,1977522,1544351,54942,0.85,185,313,20,Before
2017-01-29,2017,1,North America,International,Passenger,2123843,1628983,52467,0.77,195,267,14,Before
2017-01-30,2017,1,Europe,Domestic,Passenger,2189782,1666051,50602,0.76,208,321,17,Before
2017-01-31,2017,1,Asia,International,Passenger,1811133,1432148,56911,0.91,198,289,16,Before
2017-02-01,2017,2,Europe,Domestic,Passenger,2185900,1570983,52491,0.8,171,293,19,Before
2017-02-02,2017,2,Europe,International,Passenger,2109333,1654524,54733,0.91,176,283,14,Before
2017-02-03,2017,2,North America,International,Cargo,2186583,1481193,58177,0.78,229,288,10,Before
2017-02-04,2017,2,North America,Domestic,Passenger,2053339,1464265,55128,0.87,196,288,17,Before
2017-02-05,2017,2,Europe,Domestic,Cargo,1852841,1462290,59453,0.92,185,264,10,Before
2017-02-06,2017,2,Asia,Domestic,Passenger,2175247,1625421,53101,0.8,208,283,19,Before
2017-02-07,2017,2,North America,Domestic,Passenger,2479209,1809200,52216,0.86,181,265,16,Before
2017-02-08,2017,2,Asia,International,Cargo,2179813,1649066,46413,0.77,182,257,8,Before
2017-02-09,2017,2,Asia,International,Cargo,2205052,1641601,57463,0.83,204,312,6,Before
2017-02-10,2017,2,North America,Domestic,Passenger,2315031,1555620,56765,0.92,224,282,9,Before
2017-02-11,2017,2,North America,Domestic,Cargo,2290935,1655436,51633,0.85,213,244,18,Before
2017-02-12,2017,2,Asia,Domestic,Passenger,2267626,1710933,58152,0.81,185,266,20,Before
2017-02-13,2017,2,Asia,International,Passenger,2429333,1675970,51628,0.95,201,273,10,Before
2017-02-14,2017,2,North America,International,Passenger,1967304,1298133,50880,0.93,197,225,18,Before
2017-02-15,2017,2,North America,International,Cargo,2438104,1849630,52649,0.89,221,268,6,Before
2017-02-16,2017,2,Asia,International,Cargo,2063287,1348473,50939,0.92,209,272,18,Before
2017-02-17,2017,2,North America,International,Cargo,1778128,1163425,60591,0.87,198,279,16,Before
2017-02-18,2017,2,North America,International,Passenger,2645828,2018020,60501,0.78,171,281,16,Before
2017-02-19,2017,2,North America,International,Passenger,2041836,1396435,57275,0.91,160,267,16,Before
2017-02-20,2017,2,North America,International,Passenger,2295471,1509717,50124,0.85,161,266,16,Before
2017-02-21,2017,2,Asia,International,Cargo,2210433,1703834,48069,0.9,196,276,8,Before
2017-02-22,2017,2,Asia,International,Cargo,2499618,1646003,49674,0.76,231,262,10,Before
2017-02-23,2017,2,Asia,International,Cargo,2264679,1776308,52372,0.81,190,251,17,Before
2017-02-24,2017,2,Asia,Domestic,Passenger,2188668,1457299,48356,0.76,209,321,10,Before
2017-02-25,2017,2,North America,International,Cargo,2149003,1559516,51670,0.77,190,259,8,Before
2017-02-26,2017,2,North America,Domestic,Passenger,2086634,1496046,61488,0.87,200,322,7,Before
2017-02-27,2017,2,Europe,Domestic,Passenger,1825998,1222279,51341,0.77,211,328,20,Before
2017-02-28,2017,2,Asia,Domestic,Passenger,1878950,1405105,53821,0.91,209,306,16,Before
2017-03-01,2017,3,Asia,International,Passenger,2069378,1555080,58473,0.87,232,298,8,Before
2017-03-02,2017,3,Europe,International,Passenger,2154456,1705164,52142,0.81,224,306,24,Before
2017-03-03,2017,3,North America,International,Cargo,2087918,1576811,52628,0.77,168,313,19,Before
2017-03-04,2017,3,Europe,Domestic,Cargo,2122876,1388738,52391,0.88,228,235,13,Before
2017-03-05,2017,3,Asia,Domestic,Cargo,2411194,1781396,51904,0.78,198,276,6,Before
2017-03-06,2017,3,Europe,Domestic,Cargo,2212713,1724702,52364,0.78,217,294,18,Before
2017-03-07,2017,3,North America,International,Passenger,2234753,1647413,59509,0.8,195,282,8,Before
2017-03-08,2017,3,North America,International,Passenger,2112377,1603963,54230,0.81,213,318,9,Before
2017-03-09,2017,3,Europe,International,Passenger,2206289,1468318,57232,0.83,217,294,11,Before
2017-03-10,2017,3,Asia,Domestic,Passenger,1976745,1360340,60777,0.75,223,282,19,Before
2017-03-11,2017,3,Asia,Domestic,Passenger,2426437,1716962,55132,0.88,191,231,24,Before
2017-03-12,2017,3,Asia,International,Passenger,2000862,1320312,53080,0.93,160,272,16,Before
2017-03-13,2017,3,North America,Domestic,Cargo,2401191,1674316,59709,0.78,181,286,19,Before
2017-03-14,2017,3,North America,International,Passenger,2095216,1674502,60649,0.77,213,301,16,Before
2017-03-15,2017,3,Asia,Domestic,Passenger,2087707,1396326,56082,0.94,198,260,24,Before
2017-03-16,2017,3,North America,International,Passenger,2199226,1609067,49479,0.8,222,289,15,Before
2017-03-17,2017,3,Europe,Domestic,Passenger,1941567,1351652,58173,0.87,231,291,10,Before
2017-03-18,2017,3,Asia,Domestic,Passenger,2020136,1598405,59812,0.86,206,283,11,Before
2017-03-19,2017,3,North America,Domestic,Cargo,2285366,1717260,54932,0.81,216,237,17,Before
2017-03-20,2017,3,Asia,International,Cargo,1794614,1386097,58717,0.84,199,265,17,Before
2017-03-21,2017,3,Europe,International,Cargo,1974443,1544983,52803,0.83,231,257,7,Before
2017-03-22,2017,3,Europe,International,Cargo,2240096,1506945,54655,0.85,229,316,24,Before
2017-03-23,2017,3,Asia,International,Passenger,2104037,1418960,49177,0.9,243,303,10,Before
2017-03-24,2017,3,North America,Domestic,Cargo,2381180,1740742,51180,0.77,217,282,13,Before
2017-03-25,2017,3,North America,International,Passenger,2115662,1564218,48253,0.77,224,286,22,Before
2017-03-26,2017,3,Europe,International,Cargo,2258285,1561740,56848,0.94,208,229,15,Before
2017-03-27,2017,3,Europe,Domestic,Cargo,2435832,1930591,53583,0.75,188,296,9,Before
2017-03-28,2017,3,Europe,International,Passenger,2049976,1516816,53264,0.93,174,269,19,Before
2017-03-29,2017,3,Asia,Domestic,Cargo,1885200,1300167,52654,0.85,198,294,5,Before
2017-03-30,2017,3,Asia,International,Passenger,1891191,1406757,56526,0.86,228,291,20,Before
2017-03-31,2017,3,Asia,Domestic,Cargo,2137698,1441888,49975,0.79,190,254,14,Before
2017-04-01,2017,4,Asia,International,Passenger,1994214,1438157,50891,0.75,200,271,10,Before
2017-04-02,2017,4,North America,Domestic,Cargo,2030485,1354396,50009,0.93,212,290,20,Before
2017-04-03,2017,4,North America,International,Passenger,2342353,1682141,45333,0.84,212,294,21,Before
2017-04-04,2017,4,North America,International,Passenger,2191775,1664254,52163,0.76,219,255,18,Before
2017-04-05,2017,4,Asia,International,Passenger,2516307,1854374,48973,0.75,201,289,23,Before
2017-04-06,2017,4,Asia,International,Passenger,2094596,1417737,52932,0.91,210,318,20,Before
2017-04-07,2017,4,Asia,Domestic,Cargo,2123369,1491646,52216,0.91,200,281,22,Before
2017-04-08,2017,4,North America,Domestic,Passenger,2295329,1497705,61222,0.79,187,296,16,Before
2017-04-09,2017,4,Asia,International,Passenger,2049876,1540203,64388,0.87,186,282,5,Before
2017-04-10,2017,4,Asia,International,Passenger,2043643,1533514,48130,0.85,163,258,20,Before
2017-04-11,2017,4,Europe,Domestic,Passenger,2139313,1568160,47804,0.86,213,263,15,Before
2017-04-12,2017,4,Asia,International,Passenger,2226170,1534219,61255,0.89,227,286,12,Before
2017-04-13,2017,4,North America,Domestic,Passenger,2080371,1483023,50940,0.87,163,282,12,Before
2017-04-14,2017,4,North America,International,Passenger,2358785,1541682,49458,0.87,182,278,22,Before
2017-04-15,2017,4,North America,International,Passenger,2087448,1557889,51242,0.81,178,279,22,Before
2017-04-16,2017,4,North America,International,Cargo,2395371,1776759,56422,0.81,183,256,6,Before
2017-04-17,2017,4,Europe,International,Cargo,2058990,1472999,60368,0.87,186,282,5,Before
2017-04-18,2017,4,Asia,Domestic,Passenger,2174250,1483054,47532,0.81,224,272,13,Before
2017-04-19,2017,4,Asia,International,Passenger,1937484,1336669,48848,0.82,235,289,19,Before
2017-04-20,2017,4,Asia,International,Passenger,2255935,1803715,54994,0.89,212,272,9,Before
2017-04-21,2017,4,Asia,International,Cargo,2104672,1437696,56254,0.78,200,303,20,Before
2017-04-22,2017,4,North America,International,Cargo,2318359,1615640,57929,0.83,211,283,16,Before
2017-04-23,2017,4,Europe,Domestic,Passenger,2312023,1837701,59272,0.83,207,263,18,Before
2017-04-24,2017,4,Europe,Domestic,Cargo,2164440,1508243,46695,0.84,225,295,17,Before
2017-04-25,2017,4,Europe,Domestic,Cargo,1993341,1529905,50808,0.93,226,266,23,Before
2017-04-26,2017,4,Asia,International,Passenger,2407544,1574137,60894,0.91,194,289,7,Before
2017-04-27,2017,4,Europe,International,Cargo,2211732,1537971,55063,0.92,208,291,23,Before
2017-04-28,2017,4,Europe,Domestic,Cargo,1933120,1401679,60148,0.88,179,280,10,Before
2017-04-29,2017,4,Asia,Domestic,Cargo,2157129,1429396,53349,0.89,192,293,6,Before
2017-04-30,2017,4,North America,Domestic,Passenger,2007965,1500001,54889,0.87,171,300,11,Before
2017-05-01,2017,5,Asia,Domestic,Passenger,2147689,1458667,53789,0.91,221,308,11,Before
2017-05-02,2017,5,North America,Domestic,Passenger,1987961,1539290,65473,0.92,188,286,8,Before
2017-05-03,2017,5,Europe,Domestic,Cargo,1964335,1535897,61033,0.9,195,261,24,Before
2017-05-04,2017,5,Europe,Domestic,Passenger,2174544,1619396,54936,0.8,219,265,18,Before
2017-05-05,2017,5,North America,Domestic,Passenger,1902647,1284513,54540,0.84,186,277,24,Before
